
--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/features/c3d_ucf101_finetune_whole_split1_iter_20000_newfb_format/
Probability extention: prob
Clip accuracy on testset split 1 of UCF101 is 0.778060
Expriment finished at 2016-10-24 10:36:38.922406 
Per class accuracy
Class 59: ... 0.74
Class 60: ... 0.96
Class 61: ... 0.63
Class 62: ... 0.84
Class 63: ... 0.84
Class 64: ... 0.97
Class 65: ... 0.99
Class 66: ... 0.43
Class 67: ... 0.85
Class 68: ... 0.98
Class 69: ... 0.79
Class 70: ... 0.99
Class 71: ... 0.63
Class 72: ... 0.97
Class 73: ... 0.96
Class 74: ... 0.71
Class 75: ... 0.92
Class 76: ... 0.86
Class 77: ... 0.60
Class 78: ... 0.40
Class 79: ... 0.98
Class 80: ... 0.98
Class 81: ... 0.94
Class 82: ... 0.84
Class 83: ... 0.78
Class 84: ... 0.86
Class 85: ... 0.94
Class 86: ... 1.00
Class 87: ... 0.94
Class 88: ... 0.96
Class 89: ... 0.83
Class 90: ... 0.88
Class 91: ... 0.97
Class 92: ... 0.43
Class 93: ... 0.92
Class 94: ... 0.88
Class 95: ... 0.92
Class 96: ... 0.87
Class 97: ... 0.92
Class 98: ... 0.55
Class 99: ... 0.99
Class 100: ... 0.61

--------------------------------------------------
Compute video accuracy of UCF101 split 3 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_split3_bs120_fi1_iter_20000
Probability extention: rgb_fc8
Video accuracy on testset split 3 of UCF101 is 0.857684
Expriment finished at 2017-03-08 11:40:21.339110 
Per class accuracy
Class 0: ... 0.81
Class 1: ... 0.58
Class 2: ... 0.82
Class 3: ... 0.90
Class 4: ... 0.94
Class 5: ... 0.98
Class 6: ... 0.82
Class 7: ... 0.90
Class 8: ... 0.97
Class 9: ... 0.95
Class 10: ... 1.00
Class 11: ... 0.98
Class 12: ... 0.68
Class 13: ... 1.00
Class 14: ... 0.60
Class 15: ... 1.00
Class 16: ... 0.96
Class 17: ... 0.89
Class 18: ... 0.79
Class 19: ... 0.71
Class 20: ... 0.93
Class 21: ... 0.92
Class 22: ... 0.81
Class 23: ... 0.23
Class 24: ... 0.89
Class 25: ... 1.00
Class 26: ... 1.00
Class 27: ... 0.89
Class 28: ... 0.90
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.97
Class 32: ... 0.93
Class 33: ... 0.71
Class 34: ... 0.71
Class 35: ... 0.92
Class 36: ... 0.83
Class 37: ... 0.35
Class 38: ... 0.76
Class 39: ... 0.94
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.89
Class 43: ... 1.00
Class 44: ... 0.64
Class 45: ... 0.96
Class 46: ... 0.87
Class 47: ... 0.91
Class 48: ... 0.89
Class 49: ... 1.00
Class 50: ... 0.88
Class 51: ... 0.52
Class 52: ... 0.84
Class 53: ... 0.90
Class 54: ... 0.69
Class 55: ... 0.62
Class 56: ... 1.00
Class 57: ... 0.17
Class 58: ... 0.96
Class 59: ... 0.71
Class 60: ... 1.00
Class 61: ... 0.71
Class 62: ... 0.85
Class 63: ... 0.85
Class 64: ... 1.00
Class 65: ... 1.00
Class 66: ... 0.29
Class 67: ... 0.98
Class 68: ... 1.00
Class 69: ... 0.86
Class 70: ... 1.00
Class 71: ... 0.64
Class 72: ... 1.00
Class 73: ... 1.00
Class 74: ... 0.80
Class 75: ... 0.97
Class 76: ... 0.94
Class 77: ... 0.71
Class 78: ... 0.49
Class 79: ... 1.00
Class 80: ... 1.00
Class 81: ... 1.00
Class 82: ... 0.88
Class 83: ... 0.88
Class 84: ... 0.86
Class 85: ... 1.00
Class 86: ... 1.00
Class 87: ... 0.97
Class 88: ... 1.00
Class 89: ... 0.90
Class 90: ... 0.93
Class 91: ... 1.00
Class 92: ... 0.42
Class 93: ... 0.94
Class 94: ... 0.87
Class 95: ... 0.94
Class 96: ... 0.89
Class 97: ... 0.97
Class 98: ... 0.57
Class 99: ... 1.00
Class 100: ... 0.67

--------------------------------------------------
Compute clip accuracy of UCF101 3 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_split3_bs120_fi1_iter_20000
Probability extention: rgb_prob
Clip accuracy on testset split 3 of UCF101 is 0.817850
Expriment finished at 2017-03-08 12:26:58.219573 
Per class accuracy
Class 0: ... 0.80
Class 1: ... 0.55
Class 2: ... 0.71
Class 3: ... 0.87
Class 4: ... 0.90
Class 5: ... 0.97
Class 6: ... 0.82
Class 7: ... 0.79
Class 8: ... 0.97
Class 9: ... 0.92
Class 10: ... 0.98
Class 11: ... 0.98
Class 12: ... 0.68
Class 13: ... 0.97
Class 14: ... 0.51
Class 15: ... 1.00
Class 16: ... 0.80
Class 17: ... 0.88
Class 18: ... 0.80
Class 19: ... 0.57
Class 20: ... 0.91
Class 21: ... 0.85
Class 22: ... 0.78
Class 23: ... 0.24
Class 24: ... 0.81
Class 25: ... 0.99
Class 26: ... 0.98
Class 27: ... 0.91
Class 28: ... 0.91
Class 29: ... 0.97
Class 30: ... 0.93
Class 31: ... 0.88
Class 32: ... 0.92
Class 33: ... 0.59
Class 34: ... 0.72
Class 35: ... 0.88
Class 36: ... 0.78
Class 37: ... 0.34
Class 38: ... 0.74
Class 39: ... 0.72
Class 40: ... 1.00
Class 41: ... 0.99
Class 42: ... 0.83
Class 43: ... 0.99
Class 44: ... 0.60
Class 45: ... 0.89
Class 46: ... 0.85
Class 47: ... 0.88
Class 48: ... 0.84
Class 49: ... 0.96
Class 50: ... 0.83
Class 51: ... 0.47
Class 52: ... 0.79
Class 53: ... 0.87
Class 54: ... 0.57
Class 55: ... 0.44
Class 56: ... 0.97
Class 57: ... 0.19
Class 58: ... 0.92
Class 59: ... 0.74
Class 60: ... 0.96
Class 61: ... 0.63
Class 62: ... 0.84
Class 63: ... 0.84
Class 64: ... 0.97
Class 65: ... 0.99
Class 66: ... 0.43
Class 67: ... 0.85
Class 68: ... 0.98
Class 69: ... 0.79
Class 70: ... 0.99
Class 71: ... 0.63
Class 72: ... 0.97
Class 73: ... 0.96
Class 74: ... 0.71
Class 75: ... 0.92
Class 76: ... 0.86
Class 77: ... 0.60
Class 78: ... 0.40
Class 79: ... 0.98
Class 80: ... 0.98
Class 81: ... 0.94
Class 82: ... 0.84
Class 83: ... 0.78
Class 84: ... 0.86
Class 85: ... 0.94
Class 86: ... 1.00
Class 87: ... 0.94
Class 88: ... 0.96
Class 89: ... 0.83
Class 90: ... 0.88
Class 91: ... 0.97
Class 92: ... 0.43
Class 93: ... 0.92
Class 94: ... 0.88
Class 95: ... 0.92
Class 96: ... 0.87
Class 97: ... 0.92
Class 98: ... 0.55
Class 99: ... 0.99
Class 100: ... 0.61

--------------------------------------------------
Compute video accuracy of UCF101 split 3 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_split3_bs120_fi1_iter_20000
Probability extention: rgb_prob
Video accuracy on testset split 3 of UCF101 is 0.859037
Expriment finished at 2017-03-08 12:27:00.948432 
Per class accuracy
Class 0: ... 0.81
Class 1: ... 0.58
Class 2: ... 0.82
Class 3: ... 0.95
Class 4: ... 0.94
Class 5: ... 0.98
Class 6: ... 0.82
Class 7: ... 0.90
Class 8: ... 0.97
Class 9: ... 0.95
Class 10: ... 1.00
Class 11: ... 0.98
Class 12: ... 0.68
Class 13: ... 1.00
Class 14: ... 0.57
Class 15: ... 1.00
Class 16: ... 1.00
Class 17: ... 0.92
Class 18: ... 0.79
Class 19: ... 0.71
Class 20: ... 0.97
Class 21: ... 0.89
Class 22: ... 0.79
Class 23: ... 0.26
Class 24: ... 0.86
Class 25: ... 1.00
Class 26: ... 1.00
Class 27: ... 0.89
Class 28: ... 0.90
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.97
Class 32: ... 0.95
Class 33: ... 0.63
Class 34: ... 0.79
Class 35: ... 0.92
Class 36: ... 0.83
Class 37: ... 0.35
Class 38: ... 0.78
Class 39: ... 0.94
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.89
Class 43: ... 1.00
Class 44: ... 0.64
Class 45: ... 1.00
Class 46: ... 0.87
Class 47: ... 0.91
Class 48: ... 0.89
Class 49: ... 1.00
Class 50: ... 0.85
Class 51: ... 0.52
Class 52: ... 0.84
Class 53: ... 0.90
Class 54: ... 0.69
Class 55: ... 0.57
Class 56: ... 1.00
Class 57: ... 0.14
Class 58: ... 0.94
Class 59: ... 0.73
Class 60: ... 1.00
Class 61: ... 0.71
Class 62: ... 0.85
Class 63: ... 0.85
Class 64: ... 1.00
Class 65: ... 1.00
Class 66: ... 0.36
Class 67: ... 0.96
Class 68: ... 1.00
Class 69: ... 0.86
Class 70: ... 1.00
Class 71: ... 0.71
Class 72: ... 1.00
Class 73: ... 1.00
Class 74: ... 0.80
Class 75: ... 0.97
Class 76: ... 0.94
Class 77: ... 0.69
Class 78: ... 0.49
Class 79: ... 1.00
Class 80: ... 1.00
Class 81: ... 1.00
Class 82: ... 0.88
Class 83: ... 0.88
Class 84: ... 0.86
Class 85: ... 1.00
Class 86: ... 1.00
Class 87: ... 0.97
Class 88: ... 1.00
Class 89: ... 0.90
Class 90: ... 0.93
Class 91: ... 1.00
Class 92: ... 0.39
Class 93: ... 0.97
Class 94: ... 0.87
Class 95: ... 0.97
Class 96: ... 0.86
Class 97: ... 0.97
Class 98: ... 0.60
Class 99: ... 1.00
Class 100: ... 0.67

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_bs132_of1_iter_20000
Probability extention: rgb_fc8
Clip accuracy on testset split 1 of UCF101 is 0.802594
Expriment finished at 2017-03-20 01:29:43.936370 
Per class accuracy
Class 0: ... 0.67
Class 1: ... 0.79
Class 2: ... 0.67
Class 3: ... 0.76
Class 4: ... 0.84
Class 5: ... 0.95
Class 6: ... 0.83
Class 7: ... 0.60
Class 8: ... 1.00
Class 9: ... 0.98
Class 10: ... 0.94
Class 11: ... 1.00
Class 12: ... 0.60
Class 13: ... 0.94
Class 14: ... 0.57
Class 15: ... 1.00
Class 16: ... 0.64
Class 17: ... 0.95
Class 18: ... 0.91
Class 19: ... 0.54
Class 20: ... 0.89
Class 21: ... 0.87
Class 22: ... 0.67
Class 23: ... 0.39
Class 24: ... 0.92
Class 25: ... 0.99
Class 26: ... 0.84
Class 27: ... 0.99
Class 28: ... 0.89
Class 29: ... 0.94
Class 30: ... 0.96
Class 31: ... 0.58
Class 32: ... 0.79
Class 33: ... 0.61
Class 34: ... 0.44
Class 35: ... 0.74
Class 36: ... 0.58
Class 37: ... 0.33
Class 38: ... 0.83
Class 39: ... 0.55
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 0.98
Class 44: ... 0.64
Class 45: ... 0.88
Class 46: ... 0.58
Class 47: ... 0.52
Class 48: ... 0.90
Class 49: ... 0.88
Class 50: ... 0.70
Class 51: ... 0.47
Class 52: ... 0.88
Class 53: ... 0.80
Class 54: ... 0.78
Class 55: ... 0.44
Class 56: ... 0.96
Class 57: ... 0.44
Class 58: ... 0.68
Class 59: ... 0.64
Class 60: ... 0.81
Class 61: ... 0.80
Class 62: ... 0.85
Class 63: ... 0.97
Class 64: ... 0.82
Class 65: ... 0.98
Class 66: ... 0.83
Class 67: ... 0.80
Class 68: ... 0.88
Class 69: ... 0.60
Class 70: ... 0.88
Class 71: ... 0.72
Class 72: ... 0.81
Class 73: ... 0.87
Class 74: ... 0.86
Class 75: ... 0.98
Class 76: ... 0.72
Class 77: ... 0.52
Class 78: ... 0.45
Class 79: ... 0.94
Class 80: ... 0.75
Class 81: ... 0.98
Class 82: ... 0.95
Class 83: ... 0.88
Class 84: ... 1.00
Class 85: ... 0.88
Class 86: ... 1.00
Class 87: ... 0.98
Class 88: ... 0.82
Class 89: ... 0.97
Class 90: ... 0.76
Class 91: ... 0.99
Class 92: ... 0.92
Class 93: ... 1.00
Class 94: ... 0.97
Class 95: ... 0.97
Class 96: ... 1.00
Class 97: ... 0.82
Class 98: ... 0.59
Class 99: ... 0.97
Class 100: ... 0.59

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_bs132_of1_iter_20000
Probability extention: rgb_fc8
Video accuracy on testset split 1 of UCF101 is 0.834787
Expriment finished at 2017-03-20 01:29:46.848314 
Per class accuracy
Class 0: ... 0.68
Class 1: ... 0.81
Class 2: ... 0.73
Class 3: ... 0.86
Class 4: ... 0.94
Class 5: ... 0.95
Class 6: ... 0.84
Class 7: ... 0.63
Class 8: ... 1.00
Class 9: ... 0.98
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.63
Class 13: ... 0.94
Class 14: ... 0.57
Class 15: ... 1.00
Class 16: ... 0.65
Class 17: ... 0.97
Class 18: ... 0.96
Class 19: ... 0.61
Class 20: ... 0.91
Class 21: ... 0.97
Class 22: ... 0.69
Class 23: ... 0.43
Class 24: ... 0.97
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 0.90
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.62
Class 32: ... 0.79
Class 33: ... 0.70
Class 34: ... 0.45
Class 35: ... 0.76
Class 36: ... 0.61
Class 37: ... 0.38
Class 38: ... 0.90
Class 39: ... 0.62
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 0.98
Class 44: ... 0.68
Class 45: ... 0.88
Class 46: ... 0.57
Class 47: ... 0.58
Class 48: ... 0.94
Class 49: ... 0.88
Class 50: ... 0.77
Class 51: ... 0.51
Class 52: ... 0.91
Class 53: ... 0.82
Class 54: ... 0.82
Class 55: ... 0.51
Class 56: ... 0.97
Class 57: ... 0.52
Class 58: ... 0.66
Class 59: ... 0.66
Class 60: ... 0.82
Class 61: ... 0.92
Class 62: ... 0.91
Class 63: ... 0.96
Class 64: ... 0.84
Class 65: ... 1.00
Class 66: ... 0.89
Class 67: ... 1.00
Class 68: ... 0.86
Class 69: ... 0.61
Class 70: ... 0.87
Class 71: ... 0.80
Class 72: ... 0.86
Class 73: ... 0.93
Class 74: ... 0.94
Class 75: ... 0.97
Class 76: ... 0.74
Class 77: ... 0.53
Class 78: ... 0.52
Class 79: ... 0.94
Class 80: ... 0.82
Class 81: ... 1.00
Class 82: ... 0.97
Class 83: ... 0.90
Class 84: ... 1.00
Class 85: ... 0.94
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 1.00
Class 89: ... 1.00
Class 90: ... 0.79
Class 91: ... 1.00
Class 92: ... 0.97
Class 93: ... 1.00
Class 94: ... 0.98
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 0.89
Class 98: ... 0.60
Class 99: ... 0.98
Class 100: ... 0.64
